system:index,ADM1_CODE,ADM2_CODE,ADM2_NAME,Country,Median_Pop,StdDev_Pop,Total_Pop,Year,.geo
2_00000000000000001e46,3023,27519,Etimesgut,Turkey,13.060643650867169,40.54159890705882,268111.69272270665,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e47,3023,27520,Evren,Turkey,0.1674060839063981,0.20485185582952722,688.0472793514676,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e48,3023,27521,Golbasi,Turkey,0.8676545962933311,4.329376073885676,120678.84489272929,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e49,3023,27522,Gudul,Turkey,0.2795511893763941,0.6418159356882615,4584.8880622618635,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4a,3023,27523,Haymana,Turkey,0.05451023297530106,0.8516149326374924,13030.037336178804,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4b,3023,27525,Kazan,Turkey,0.6913851507627182,1.9887355768954131,33291.84488805686,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4c,3023,27526,Kecioren,Turkey,37.022039966025,56.00769204442731,781134.5247721807,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4d,3023,27528,Mamak,Turkey,12.506458407145189,32.2151826808058,451880.2137873623,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4e,3023,27529,Nallihan,Turkey,0.17711473924489893,1.0002034019946882,12726.134570152284,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e4f,3023,27530,Polatli,Turkey,0.3692492531156226,2.8259182346758784,80410.59390680405,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e50,3023,27531,S.kochisar,Turkey,0.1823184420864312,1.6584865279565013,16231.871895283577,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e51,3023,27532,Sincan,Turkey,6.945223881451541,50.40737017515705,555719.9655812432,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e52,3023,27533,Yenimahalle,Turkey,11.011179420377657,20.22255030072618,643529.5223816938,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e53,3024,27534,Akseki,Turkey,0.031577648300715876,0.6219841888753457,4824.289862173394,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e54,3024,27535,Alanya,Turkey,0.6205447893035334,5.559185129112821,166017.2099597207,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e55,3024,27536,Elmali,Turkey,0.18000323948268918,1.3150274070261365,23635.93784766712,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e56,3024,27537,Finike,Turkey,0.36134700247354523,3.3239221547290643,39247.78958214637,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e57,3024,27538,Gazipasa,Turkey,0.3088597577907409,2.1595658551188137,28757.75135601335,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e58,3024,27539,Gundogmus,Turkey,0.07028968250139124,0.25231424410252024,3045.208927557299,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e59,3024,27540,Ibradi,Turkey,0.008937465628697927,0.16585642747579027,1037.5021644935816,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5a,3024,27541,Kale,Turkey,0.1769714211240025,2.000689409416879,20691.37075179271,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5b,3024,27542,Kas,Turkey,0.17993006745637866,1.156347419203026,40972.029798675074,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5c,3024,27543,Kemer,Turkey,0.4024713867123472,2.048201135770319,24818.886466817923,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5d,3024,27544,Korkuteli,Turkey,0.061212765950751764,1.3274104368294342,32029.395908795603,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5e,3024,27545,Kumluca,Turkey,0.30809994839302624,1.8805004397694827,49049.17363014229,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e5f,3024,27546,Manavgat,Turkey,0.6831145301075174,3.1755708054573306,117711.18440374159,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e60,3024,27547,Merkez,Turkey,1.4226996334455084,13.297232564617612,899642.6117551343,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e61,3024,27548,Serik,Turkey,0.5614868636763977,1.791234645418568,83572.10210621372,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e62,3027,27563,Bozdogan,Turkey,0.610051585396833,2.0752210394310087,17828.37749833823,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e63,3027,27564,Buharkent,Turkey,1.0551255339322039,2.074788014655279,6806.711665042957,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e64,3027,27565,Cine,Turkey,0.36617103573832316,2.6115117165269286,36011.84512492803,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e65,3027,27566,Germencik,Turkey,0.6836783235142339,2.6485489114137066,31062.337130410328,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e66,3027,27567,Incirliova,Turkey,1.6245884610831591,3.831515318843536,31236.855311046314,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e67,3027,27568,Karacasu,Turkey,0.4375541264264764,1.5686381074141063,10282.666140014855,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e68,3027,27569,Karpuzlu,Turkey,0.34192551108231817,0.8358432623507829,8309.156191763677,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e69,3027,27570,Kocarli,Turkey,0.31118960212755536,1.5119873180200967,13936.11620030213,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6a,3027,27571,Kosk,Turkey,1.6285209661676858,5.146814443890213,26143.94666697354,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6b,3027,27572,Kusadasi,Turkey,1.8584480319419077,5.838721815753262,73747.92074043518,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6c,3027,27573,Kuyucak,Turkey,1.2392799562130312,7.04491648188256,34633.282552876495,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6d,3027,27574,Merkez,Turkey,2.742608677612714,13.221114609371547,212582.8241965783,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6e,3027,27575,Nazilli,Turkey,1.4505117009375663,12.55376073167467,96691.05485780005,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e6f,3027,27576,Soke,Turkey,0.35476511699713686,3.98188602412805,72724.2981699247,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e70,3027,27577,Sultanhisar,Turkey,0.5303796403498281,1.1653912335216428,6840.991907221921,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e71,3027,27578,Yenihisar,Turkey,0.4335823451439001,4.041408306850783,52921.00378524163,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e72,3027,27579,Yenipazar,Turkey,0.8047848929393105,2.7842780092342707,9438.369931117164,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e73,3028,27580,Ayvalik,Turkey,0.8126939104528885,2.929621191429921,44270.13353068409,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e74,3028,27581,Balya,Turkey,0.10772327627023076,0.4410719612304054,5067.743469554771,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e75,3028,27582,Bandirma,Turkey,1.1134355551151596,5.779290893704713,110295.0407621184,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e76,3028,27583,Bigadic,Turkey,0.310449170840144,1.711646592977994,32985.5929491763,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e77,3028,27584,Burhaniye,Turkey,0.8702496451015644,4.182443982994577,38526.05685006414,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e78,3028,27585,Dursunbey,Turkey,0.18273818821929075,1.4558511873379898,21576.6500872047,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e79,3028,27586,Edremit,Turkey,2.374083682798192,6.657393141143842,105158.28695434853,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7a,3028,27587,Erdek,Turkey,0.878348102688863,3.717210255368654,11755.651211577866,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7b,3028,27588,Gomec,Turkey,0.468328067030265,1.0142572348481735,7778.801823992666,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7c,3028,27589,Gonen,Turkey,0.36032653348498045,3.1738939872795586,49167.03722810336,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7d,3028,27590,Havran,Turkey,0.6178103666852783,2.70199139514425,20745.12538625406,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7e,3028,27591,Ivrindi,Turkey,0.35831928302093263,1.6408849791754645,24568.430223561005,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e7f,3028,27592,Kepsut,Turkey,0.30991085508504196,1.1641519178239497,14616.067307057585,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e80,3028,27593,Manyas,Turkey,0.3410843675069148,0.946243899921104,13071.821366911197,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e81,3028,27594,Marmara,Turkey,0.27840437987995625,0.9228440929549162,4803.110534343087,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e82,3028,27595,Merkez,Turkey,0.726543131760815,7.91328369253267,283752.38906591816,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e83,3028,27596,Savastepe,Turkey,0.1802440400446774,1.7229731003477835,14625.797732960327,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e84,3028,27597,Sindirgi,Turkey,0.30975506169277645,1.839824910198506,18300.427182572028,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e85,3028,27598,Susurluk,Turkey,0.4389625283864684,1.917475593930058,29485.42634720655,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e86,3032,27612,Bozuyuk,Turkey,0.5610999084735969,4.097618551800715,47269.172387685714,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e87,3032,27613,Golpazari,Turkey,0.30404826214754405,1.7246037417621947,7006.5910235800875,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e88,3032,27614,Inhisar,Turkey,0.1480949465569582,0.3690042201940434,1130.350849717483,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e89,3032,27615,Merkez,Turkey,0.362297401480473,3.3516223201939126,63918.189191434954,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8a,3032,27616,Osmaneli,Turkey,0.17735587321279508,1.6884334173899735,18632.817993592755,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8b,3032,27617,Pazaryeri,Turkey,0.3145922909708083,1.1692932205576996,8488.847048972919,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8c,3032,27618,Sogut,Turkey,0.3098360055988905,2.8087201125747887,16630.132589708493,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8d,3032,27619,Yenipazar,Turkey,0.10537996543226419,0.22744843802133355,1229.6652954644212,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8e,3035,27643,Goynuk,Turkey,0.15174491362568818,0.584082246224729,8424.883848774938,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e8f,3035,27645,Kibriscik,Turkey,0.07674018193345301,0.39417063039515626,1117.0952795317617,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e90,3035,27648,Mudurnu,Turkey,0.20245282735385345,0.6388213456348978,9720.969668578386,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e91,3035,27649,Seben,Turkey,0.07635215720761167,0.41510779629792594,2347.1953654287386,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e92,3036,27652,Aglasun,Turkey,0.056491941239660115,1.4863026953100804,5485.151878779199,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e93,3036,27653,Altinyayla,Turkey,0.568983676507301,2.272810765089894,4571.6399798193515,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e94,3036,27654,Bucak,Turkey,0.10300218191171921,2.6326671852919588,41568.93926410971,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e95,3036,27655,Cavdir,Turkey,0.21587606630055156,1.3264253138371311,9073.628257545764,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e96,3036,27656,Celtikci,Turkey,0.20397047157078702,0.6766806201556149,4838.679082718461,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e97,3036,27657,Golhisar,Turkey,0.3064583415489019,3.3913298243877974,14856.53637741699,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e98,3036,27658,Karamanli,Turkey,0.1524912998330894,1.3687359537615031,5051.212293231977,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e99,3036,27659,Kemer,Turkey,0.04297872960916704,0.43136349898812876,1627.9406523382438,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9a,3036,27660,Merkez,Turkey,0.3608697875922858,4.4100531066540105,83079.55077586178,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9b,3036,27661,Tefenni,Turkey,0.155050631242854,1.3298936217360922,4862.916532985832,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9c,3036,27662,Yesilova,Turkey,0.05927034813139749,1.0341520729885985,8434.881131324297,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9d,3037,27663,Buyukorhan,Turkey,0.21785719858070873,0.9176177495129831,6382.685783711231,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9e,3037,27664,Gemlik,Turkey,0.6109059437056852,6.263518808690521,72091.67071811763,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001e9f,3037,27665,Gursu,Turkey,1.7785321659243725,7.701803569161635,40697.11116959593,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea0,3037,27666,Harmancik,Turkey,0.21838363838546304,0.46408765059442747,3706.5470628900202,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea1,3037,27667,Inegol,Turkey,0.7256699184002897,7.9649609624994335,186503.11259036738,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea2,3037,27668,Iznik,Turkey,0.1033570477207593,2.581792943916474,33540.024261852675,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea3,3037,27669,Karacabey,Turkey,0.5604859551583864,2.211517078748742,48665.66151258969,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea4,3037,27670,Keles,Turkey,0.21461623712448213,0.6999133208882317,7233.694477167392,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea5,3037,27671,Kestel,Turkey,0.1656331367997314,3.834899499028114,35142.96238939752,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea6,3037,27672,M.kemalpasa,Turkey,0.6201779439495468,2.6411936105501748,67211.99216618943,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea7,3037,27673,Mudanya,Turkey,0.8661879728621857,4.893401552480635,70690.02838643342,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea8,3037,27674,Nilufer,Turkey,1.2759258552338735,54.42968823556342,721839.633573454,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ea9,3037,27675,Orhaneli,Turkey,0.31221132620951464,0.9260803418419172,13976.842359789389,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eaa,3037,27676,Orhangazi,Turkey,0.8709274734481179,4.125627763270665,60136.31241063193,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eab,3037,27677,Osmangazi,Turkey,3.4470758221324833,30.50055719455602,657907.6266679135,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eac,3037,27678,Yenisehir,Turkey,0.36209225423853353,1.9616848161809128,37141.41734805712,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ead,3037,27679,Yildirim,Turkey,178.46332534840732,187.8137705074912,182668.83451071344,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eae,3038,27680,Ayvacik,Turkey,0.17898033336526512,1.0404637556953917,18612.311866328415,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eaf,3038,27681,Bayramic,Turkey,0.1785758718979667,1.714482445683907,17742.298027522498,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb0,3038,27682,Biga,Turkey,0.1807375407033655,1.5015359956521197,61367.01489018359,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb1,3038,27683,Bozcaada,Turkey,0.22221073007022127,0.7395281281661099,1631.8479598471786,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb2,3038,27684,Can,Turkey,0.1119755524287508,2.543923594012632,35783.97356228282,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb3,3038,27685,Eceabat,Turkey,0.09007129371463478,0.7892101335409156,4672.234660532822,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb4,3038,27686,Ezine,Turkey,0.3078381151259528,1.5421913350505603,26675.974413838907,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb5,3038,27687,Gelibolu,Turkey,0.17762858994433256,1.3578808616271156,25879.11041296149,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb6,3038,27688,Gokceada,Turkey,0.15297316269606506,0.7542315440168569,3822.3498252221693,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb7,3038,27689,Lapseki,Turkey,0.06449333288973533,1.056722638380575,18672.27967692053,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb8,3038,27690,Merkez,Turkey,0.11418592976749493,5.118975339601478,116463.86168448399,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eb9,3038,27691,Yenice,Turkey,0.11057093919043005,1.2306993009026452,21441.527558447797,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001eba,3041,27718,Acipayam,Turkey,0.4358616714382067,1.9088237297590485,34932.974533640896,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ebb,3041,27719,Akkoy,Turkey,0.13998258292002616,0.5892400725450947,4250.1386143921345,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ebc,3041,27720,Babadag,Turkey,1.0156653515005734,1.2963562491656542,2798.0781943854167,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ebd,3041,27721,Baklan,Turkey,0.05499840408070491,0.41315670546372557,3252.6283319040945,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001ebe,3041,27722,Bekilli,Turkey,0.3445685278982225,1.0770447700868087,3678.1456247214064,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
