system:index,Country,Mean_PDSI,Region,StdDev_PDSI,Year,.geo
6_000000000000000000cc,United Republic of Tanzania,-4.583979349118823,Geita,1.3612896037481694,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000cd,United Republic of Tanzania,1.1643240823634737,Iringa,0.9935087290362385,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000ce,United Republic of Tanzania,-4.415066959742743,Kagera,2.555626322034155,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d1,United Republic of Tanzania,-7.081666666666666,Katavi,1.0818053326628518,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000dd,United Republic of Tanzania,-1.5202441895628136,Mwanza,0.8521839329753296,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000de,United Republic of Tanzania,0.3269972905682484,Njombe,0.3231828237713046,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e0,United Republic of Tanzania,-3.1791666666666667,Rukwa,0.9984797471934798,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e2,United Republic of Tanzania,-3.055979576488284,Shinyanga,1.1491311045949562,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e3,United Republic of Tanzania,1.5636901693983438,Simiyu,1.051095199154545,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000ca,United Republic of Tanzania,-0.028235801271688735,Dar-es-salaam,0.15695113581467635,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000cb,United Republic of Tanzania,3.6164635744234808,Dodoma,0.4691596769428551,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000cf,United Republic of Tanzania,0.975,Kaskazini Pemba,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d0,United Republic of Tanzania,0.8916666666666667,Kaskazini Unguja,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d2,United Republic of Tanzania,-8.04758995866764,Kigoma,1.0699016898062836,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d3,United Republic of Tanzania,3.047648479681728,Kilimanjaro,0.2960271635303173,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d4,United Republic of Tanzania,0.975,Kusini Pemba,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d5,United Republic of Tanzania,0.7168472372697725,Kusini Unguja,0.09363047936792075,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d6,United Republic of Tanzania,2.1125000000000003,Lindi,0.8041666666666667,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d8,United Republic of Tanzania,3.799829264061073,Mara,1.540285163225272,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000d9,United Republic of Tanzania,-0.4619650689757052,Mbeya,0.42417803593873127,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000da,United Republic of Tanzania,0.7708291032148901,Mjini Magharibi,0.11553685746158585,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000db,United Republic of Tanzania,0.09848484848484845,Morogoro,0.6569059918235363,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000df,United Republic of Tanzania,0.0018719225005352288,Pwani,0.16770488286663174,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e1,United Republic of Tanzania,0.4002435021968133,Ruvuma,0.4669760878960149,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e4,United Republic of Tanzania,1.8791540869954155,Singida,0.30810246055537066,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e5,United Republic of Tanzania,-3.8095170120776345,Tabora,1.8564624476161697,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e6,United Republic of Tanzania,1.5608974358974357,Tanga,0.3680681928784537,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000c9,United Republic of Tanzania,-1.1021491375448027,Arusha,0.9368374844241786,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d7,United Republic of Tanzania,-2.215735159412581,Manyara,0.8704546515526111,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000cc,United Republic of Tanzania,-7.943042491080117,Geita,0.8615525911730417,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000cd,United Republic of Tanzania,-2.6865661991445338,Iringa,0.947865224364778,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ce,United Republic of Tanzania,-8.3671286685391,Kagera,1.1062665356413992,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d1,United Republic of Tanzania,-8.388333333333334,Katavi,1.4046608922520125,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000dd,United Republic of Tanzania,-5.953633683255574,Mwanza,0.5880924489126801,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000de,United Republic of Tanzania,-2.134234036321031,Njombe,0.6224551143210352,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e0,United Republic of Tanzania,-5.641666666666667,Rukwa,0.7888106377466163,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e2,United Republic of Tanzania,-6.024552868457543,Shinyanga,0.8960471083039689,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e3,United Republic of Tanzania,-4.5167096175651995,Simiyu,0.17716394273387148,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ca,United Republic of Tanzania,-0.35361299709020366,Dar-es-salaam,0.15986194830562298,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000cb,United Republic of Tanzania,-2.134201388888889,Dodoma,0.6610264301508865,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000cf,United Republic of Tanzania,0.18333333333333332,Kaskazini Pemba,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d0,United Republic of Tanzania,0.275,Kaskazini Unguja,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d2,United Republic of Tanzania,-8.773042791150013,Kigoma,1.672282736058631,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d3,United Republic of Tanzania,-0.3533029488272455,Kilimanjaro,0.8239312348907456,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d4,United Republic of Tanzania,0.18333333333333332,Kusini Pemba,0.0,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d5,United Republic of Tanzania,0.009507042253521114,Kusini Unguja,0.2411431110357499,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d6,United Republic of Tanzania,-0.9333333333333333,Lindi,0.2749999999999997,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d8,United Republic of Tanzania,-3.9973352575628542,Mara,0.48817564536169933,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d9,United Republic of Tanzania,-2.1662825844867157,Mbeya,0.6058722891087535,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000da,United Republic of Tanzania,0.19186971235194586,Mjini Magharibi,0.18242620696504744,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000db,United Republic of Tanzania,-1.2757575757575759,Morogoro,1.2069320743685525,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000df,United Republic of Tanzania,-0.42492908370798527,Pwani,0.2088687189372581,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e1,United Republic of Tanzania,-1.4336985866285537,Ruvuma,0.6626165306319071,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e4,United Republic of Tanzania,-3.30190092810019,Singida,0.558766761010241,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e5,United Republic of Tanzania,-6.83030981249119,Tabora,1.3219692694738026,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e6,United Republic of Tanzania,-0.9621794871794874,Tanga,0.40074203854794865,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000c9,United Republic of Tanzania,3.512808719758064,Arusha,1.8383805808373854,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d7,United Republic of Tanzania,6.303849836007445,Manyara,0.8339431645447059,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000cc,United Republic of Tanzania,-3.4873590388150073,Geita,0.7245991383404295,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000cd,United Republic of Tanzania,3.1313762061076305,Iringa,1.7525820126390874,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000ce,United Republic of Tanzania,-4.144888366507916,Kagera,0.4258336219636959,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d1,United Republic of Tanzania,-1.4585833333333333,Katavi,2.577957391521435,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000dd,United Republic of Tanzania,-2.582401665370658,Mwanza,1.1696539846411764,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000de,United Republic of Tanzania,0.7650038444639717,Njombe,1.4815428010194958,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e0,United Republic of Tanzania,1.2350000000000003,Rukwa,2.9157745659506062,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e2,United Republic of Tanzania,-1.1072495828339093,Shinyanga,1.698558435999,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e3,United Republic of Tanzania,1.934139779404185,Simiyu,1.2959274662746303,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000ca,United Republic of Tanzania,5.1901348026008565,Dar-es-salaam,0.11514166499938343,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000cb,United Republic of Tanzania,9.47646193658281,Dodoma,1.276139651944647,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000cf,United Republic of Tanzania,5.3533333333333335,Kaskazini Pemba,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d0,United Republic of Tanzania,3.9908333333333332,Kaskazini Unguja,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d2,United Republic of Tanzania,-4.749885424264527,Kigoma,0.5420068300029517,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d3,United Republic of Tanzania,3.1498665486261395,Kilimanjaro,1.7866010150337723,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d4,United Republic of Tanzania,5.3533333333333335,Kusini Pemba,0.0,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d5,United Republic of Tanzania,4.60278891296497,Kusini Unguja,0.14973457998887194,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d6,United Republic of Tanzania,2.07625,Lindi,2.04875,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d8,United Republic of Tanzania,-0.3264200656130724,Mara,1.273336384952247,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000d9,United Republic of Tanzania,1.1903645371696097,Mbeya,1.182670717177889,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000da,United Republic of Tanzania,4.465863790186125,Mjini Magharibi,0.28588937605217596,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000db,United Republic of Tanzania,2.539772727272727,Morogoro,2.0829007760312424,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000df,United Republic of Tanzania,5.025719733461784,Pwani,0.22681027514949884,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e1,United Republic of Tanzania,-0.6488808162617119,Ruvuma,0.42154649671049227,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e4,United Republic of Tanzania,4.166646259644414,Singida,0.7043320705122871,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e5,United Republic of Tanzania,-0.7490540556417125,Tabora,2.462199878547996,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e6,United Republic of Tanzania,4.738333333333332,Tanga,0.5317596976721564,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000c9,United Republic of Tanzania,-0.2884481406810035,Arusha,1.8193359002058356,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d7,United Republic of Tanzania,3.1071295393434393,Manyara,1.1539770033870893,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000cc,United Republic of Tanzania,-2.4981769650773056,Geita,1.198112496213594,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000cd,United Republic of Tanzania,3.152782254053516,Iringa,2.374280079453899,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ce,United Republic of Tanzania,-2.7061011723043107,Kagera,0.6480619620841279,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d1,United Republic of Tanzania,2.3926666666666665,Katavi,1.331609083026997,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000dd,United Republic of Tanzania,-1.8674995679972353,Mwanza,1.1446249420897276,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000de,United Republic of Tanzania,-0.477039579671939,Njombe,1.3649995405742557,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e0,United Republic of Tanzania,2.9162500000000002,Rukwa,2.601789748583335,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e2,United Republic of Tanzania,-0.0881135866882888,Shinyanga,0.6438477775801824,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e3,United Republic of Tanzania,2.9561080472803494,Simiyu,2.028855610218169,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ca,United Republic of Tanzania,1.124178251966807,Dar-es-salaam,0.15849098194139988,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000cb,United Republic of Tanzania,6.78613076519916,Dodoma,1.12783019993107,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000cf,United Republic of Tanzania,-0.8383333333333333,Kaskazini Pemba,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d0,United Republic of Tanzania,-0.4683333333333334,Kaskazini Unguja,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d2,United Republic of Tanzania,-1.1056877583272553,Kigoma,1.5862742245692827,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d3,United Republic of Tanzania,-0.8614607515246901,Kilimanjaro,1.0883864099930949,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d4,United Republic of Tanzania,-0.8383333333333333,Kusini Pemba,0.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d5,United Republic of Tanzania,0.03316449981942938,Kusini Unguja,0.350244359142458,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d6,United Republic of Tanzania,0.8608333333333333,Lindi,1.03,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d8,United Republic of Tanzania,0.3793580249834389,Mara,0.9985326546036009,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d9,United Republic of Tanzania,-0.13484727619826828,Mbeya,0.9904734662307207,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000da,United Republic of Tanzania,0.27846446700507616,Mjini Magharibi,0.3992347280179363,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000db,United Republic of Tanzania,-1.309242424242424,Morogoro,1.173363488256696,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000df,United Republic of Tanzania,0.8210206593877114,Pwani,0.4603407023732891,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e1,United Republic of Tanzania,-1.3860270763855806,Ruvuma,1.0120899169540223,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e4,United Republic of Tanzania,3.287111427932461,Singida,0.462632363441755,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5,United Republic of Tanzania,1.5229371093566426,Tabora,1.4688178058237629,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e6,United Republic of Tanzania,-0.4988461538461539,Tanga,0.4405396285983238,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000c9,United Republic of Tanzania,-4.156606812836021,Arusha,0.8472504476901228,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d7,United Republic of Tanzania,-2.0519655467895874,Manyara,0.8764540510980589,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000cc,United Republic of Tanzania,-6.3837004000432485,Geita,0.7269308098896784,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000cd,United Republic of Tanzania,-2.417990400875361,Iringa,2.147681606099735,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000ce,United Republic of Tanzania,-6.08357822485448,Kagera,0.5994784565588832,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d1,United Republic of Tanzania,-3.9543333333333335,Katavi,1.0889848611334194,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000dd,United Republic of Tanzania,-5.550536061430793,Mwanza,0.6040573812605593,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000de,United Republic of Tanzania,-4.735391769185706,Njombe,0.3417387994482684,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e0,United Republic of Tanzania,-3.888958333333333,Rukwa,0.874812951237451,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e2,United Republic of Tanzania,-5.414384533126514,Shinyanga,0.41677276493014803,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e3,United Republic of Tanzania,-4.114768580558705,Simiyu,0.5628716789753003,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000ca,United Republic of Tanzania,-3.3495423357402014,Dar-es-salaam,0.22341811648152515,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000cb,United Republic of Tanzania,0.8659309486373165,Dodoma,1.325880660048769,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000cf,United Republic of Tanzania,-3.984166666666667,Kaskazini Pemba,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d0,United Republic of Tanzania,-4.373333333333333,Kaskazini Unguja,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d2,United Republic of Tanzania,-4.812990517870169,Kigoma,1.3929653142774399,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d3,United Republic of Tanzania,-4.647061392003847,Kilimanjaro,0.5607452029526676,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d4,United Republic of Tanzania,-3.984166666666667,Kusini Pemba,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d5,United Republic of Tanzania,-4.066254965691585,Kusini Unguja,0.052449446559879584,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d6,United Republic of Tanzania,-1.3241666666666667,Lindi,0.41499999999999954,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d8,United Republic of Tanzania,-3.3294057364121006,Mara,0.6738496086882151,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000d9,United Republic of Tanzania,-4.49981193609236,Mbeya,0.6605944904596334,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000da,United Republic of Tanzania,-4.087377326565144,Mjini Magharibi,0.12977782534242616,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000db,United Republic of Tanzania,-3.620378787878788,Morogoro,0.5655907079717504,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000df,United Republic of Tanzania,-3.390839889745236,Pwani,0.4955634757098519,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e1,United Republic of Tanzania,-3.407984092954317,Ruvuma,0.48716309840179517,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e4,United Republic of Tanzania,-2.350216370345522,Singida,0.3827549670170643,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e5,United Republic of Tanzania,-4.423090840734995,Tabora,1.479086448672768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e6,United Republic of Tanzania,-5.59948717948718,Tanga,0.24464118554464453,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000c9,United Republic of Tanzania,-4.7229302475358415,Arusha,0.6667128933973115,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d7,United Republic of Tanzania,-3.466927946695034,Manyara,1.4974648399279755,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cc,United Republic of Tanzania,-2.5184015839550224,Geita,1.4135699813769975,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cd,United Republic of Tanzania,-0.9546963592957326,Iringa,1.1717629534491882,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000ce,United Republic of Tanzania,-3.4327793381365246,Kagera,1.0967843238636057,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d1,United Republic of Tanzania,0.7537499999999999,Katavi,0.9813061201219981,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000dd,United Republic of Tanzania,-2.7953078559702784,Mwanza,0.8284097502641283,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000de,United Republic of Tanzania,-2.926441124780317,Njombe,0.7180739045170861,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e0,United Republic of Tanzania,-0.9370833333333334,Rukwa,1.5181492867779653,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e2,United Republic of Tanzania,-1.9291701920139133,Shinyanga,0.6660118167060338,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e3,United Republic of Tanzania,-0.8145948871250387,Simiyu,0.9552891023966086,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000ca,United Republic of Tanzania,-3.3640089628911167,Dar-es-salaam,0.24638086001051596,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cb,United Republic of Tanzania,-0.011999475890985344,Dodoma,0.7673695972381445,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000cf,United Republic of Tanzania,-2.154166666666667,Kaskazini Pemba,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d0,United Republic of Tanzania,-2.5041666666666664,Kaskazini Unguja,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d2,United Republic of Tanzania,-1.7839068198395336,Kigoma,1.330412618689926,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d3,United Republic of Tanzania,-4.718340273679148,Kilimanjaro,0.8102690132853556,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d4,United Republic of Tanzania,-2.154166666666667,Kusini Pemba,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d5,United Republic of Tanzania,-2.625170639219935,Kusini Unguja,0.08276237738919565,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d6,United Republic of Tanzania,-2.799166666666667,Lindi,0.3249999999999998,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d8,United Republic of Tanzania,-0.5071051780700926,Mara,0.7772330362856962,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000d9,United Republic of Tanzania,-2.6394681939046842,Mbeya,1.174879606716271,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000da,United Republic of Tanzania,-2.536983079526227,Mjini Magharibi,0.09771393512332009,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000db,United Republic of Tanzania,-3.5569696969696967,Morogoro,0.31551530576603765,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000dc,United Republic of Tanzania,,Mtwara,,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000df,United Republic of Tanzania,-3.6353184542924404,Pwani,0.327246396572735,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e1,United Republic of Tanzania,-2.1117492456725424,Ruvuma,0.682073363600524,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e4,United Republic of Tanzania,0.16799368220954947,Singida,0.6157193361637475,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e5,United Republic of Tanzania,-0.9753754288265427,Tabora,1.0886129475530522,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e6,United Republic of Tanzania,-5.027692307692309,Tanga,1.0551947279400327,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008b8,The former Yugoslav Republic of Macedonia,,Berovo,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008b9,The former Yugoslav Republic of Macedonia,,Bitola,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008ba,The former Yugoslav Republic of Macedonia,,Brod,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bb,The former Yugoslav Republic of Macedonia,,Debar,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bc,The former Yugoslav Republic of Macedonia,,Delcevo,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bd,The former Yugoslav Republic of Macedonia,,Demir Hisar,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008be,The former Yugoslav Republic of Macedonia,,Gevgelija,,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000008bf,The former Yugoslav Republic of Macedonia,-3.6875,Gostivar,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
