Country,Governorate,District,ADM1_CODE,ADM2_CODE,Year,Predicted MPI,Predicted Severe Poverty %
Egypt,New Valley,Paris Paris,61528,65903,2024,0.440692,50.8835
Egypt,North Sinai,Al-Hasna,61529,65905,2024,0.139178,9.4611
Egypt,North Sinai,Bir Al-Abd,61529,65907,2024,0.137807,9.3281
Egypt,North Sinai,El Arish 1,61529,65913,2024,0.0,0.0413
Egypt,North Sinai,El Arish 2,61529,65914,2024,0.0,0.0413
Egypt,North Sinai,El Arish 3,61529,65922,2024,0.153668,10.9096
Egypt,North Sinai,El Arish 4,61529,65925,2024,0.127497,8.3506
Egypt,North Sinai,Nakhl,61529,65927,2024,0.177066,13.4063
Egypt,North Sinai,Qasima,61529,65928,2024,0.199132,15.9285
Egypt,North Sinai,Rafah,61529,65929,2024,0.092895,5.3783
Egypt,North Sinai,Rummana,61529,65931,2024,0.144676,10.0016
Egypt,North Sinai,Shaykh Zuwayd,61529,65932,2024,0.139724,9.5143
Egypt,Port Said,Al-Arab,61530,65933,2024,0.0,0.0413
Egypt,Port Said,Al-Dawahy,61530,65935,2024,0.0,0.0413
Egypt,Port Said,Al-Ganoub,61530,65939,2024,0.069211,3.6345
Egypt,Port Said,Al-Ganoub 2,61530,65940,2024,0.253886,22.8145
Egypt,Port Said,Al-Munakh,61530,65944,2024,0.0,0.0413
Egypt,Port Said,Al-Sharq,61530,65946,2024,0.0,0.0413
Egypt,Port Said,Al-Zohour,61530,65949,2024,0.0,0.0413
Egypt,Port Said,Mubark-Sharq Tafrea,61530,65951,2024,0.024054,1.0228
Egypt,Port Said,Police Department Port Said Port,61530,65952,2024,0.0,0.0413
Egypt,Port Said,Port Fuad,61530,65953,2024,0.0,0.0413
Egypt,Port Said,Port Fuad 2,61530,65958,2024,0.0,0.0413
Egypt,Qena,Abu Tisht,61531,65959,2024,0.044847,2.1048
Egypt,Qena,Al Waqf,61531,65963,2024,0.0,0.0413
Egypt,Qena,Armant,61531,65966,2024,0.0,0.0413
Egypt,Qena,Dishna,61531,65973,2024,0.0,0.0413
Egypt,Qena,Farshut,61531,65974,2024,0.0,0.0413
Egypt,Qena,Isna,61531,65976,2024,0.0,0.0413
Egypt,Qena,Nag Hammadi,61531,65977,2024,0.0,0.0413
Egypt,Qena,Naqada,61531,65978,2024,0.0,0.0413
Egypt,Qena,Qift,61531,65979,2024,0.0,0.0413
Egypt,Qena,Qina,61531,65980,2024,0.0,0.0413
Egypt,Qena,Qina City,61531,65981,2024,0.0,0.0413
Egypt,Qena,Qus,61531,65983,2024,0.0,0.0413
Egypt,Qena,Zemam Out,61531,65984,2024,0.0,0.0413
Egypt,Red Sea,Hurghada 1,61532,65985,2024,0.0,0.0413
Egypt,Red Sea,Hurghada 2,61532,65987,2024,0.0,0.0413
Egypt,Red Sea,Marsa Alam,61532,65989,2024,0.228873,19.5648
Egypt,Red Sea,Qusir,61532,65990,2024,0.265444,24.3699
Egypt,Red Sea,Ras Gharib,61532,65994,2024,0.123656,7.997
Egypt,Red Sea,Safaga,61532,65995,2024,0.122116,7.8568
Egypt,Red Sea,Shallatin,61532,65998,2024,0.286365,27.2653
Egypt,Shrkia,10 Ramadan 1,61533,65999,2024,0.0,0.0413
Egypt,Shrkia,10 Ramadan 2,61533,66001,2024,0.0,0.0413
Egypt,Shrkia,Abu Hammad,61533,66002,2024,0.1722,12.8715
Egypt,Shrkia,Abu Kabir,61533,66004,2024,0.071844,3.8162
Egypt,Shrkia,Al-Husayniya,61533,66006,2024,0.217932,18.197
Egypt,Shrkia,Al-Qanayat,61533,66007,2024,0.0,0.0413
Egypt,Shrkia,Al-Salhiyya,61533,66009,2024,0.0,0.0413
Egypt,Shrkia,Awlad Saqr,61533,66010,2024,0.270512,25.0622
Egypt,Shrkia,Bilbis,61533,66012,2024,0.0,0.0413
Egypt,Shrkia,Dyarb Nigm,61533,66013,2024,0.250923,22.4209
Egypt,Shrkia,El-Ibrahimiya,61533,66014,2024,0.29374,28.309
Egypt,Shrkia,Faqus,61533,66015,2024,0.278989,26.2332
